date,item_reference,product_name,description,size,price,category,product_type,quantity
11/15/2018,3895753,Champagne Brut Premier [without Box] - 750ml,Champagne Brut Premier [without Box] - 750ml,,4000,Drinks & Groceries,blackfriday,66
11/15/2018,3895759,"Champagne Brut Premier  - 750ml, 12% Acl","Champagne Brut Premier  - 750ml, 12% Acl",,4000,Drinks & Groceries,blackfriday,69
11/15/2018,3895760,"Brut - 75cl, 10.45% Acl","Brut - 75cl, 10.45% Acl",,4000,Drinks & Groceries,blackfriday,111
11/15/2018,3901740,Laserjet Pro M102a Printer - White,Laserjet Pro M102a Printer - White,,4000,Computers and Accessories,blackfriday,31
11/15/2018,3901917,Nx-rf5016,Nx-rf5016,,4000,Home and Kitchen,blackfriday,22
11/15/2018,3901925,Nx-rf5018,Nx-rf5018,,4000,Home and Kitchen,blackfriday,12
11/15/2018,3901933,Nx-rf5116,Nx-rf5116,,4000,Home and Kitchen,blackfriday,12
11/15/2018,3903001,"Samsung Galaxy A7 (2017) 5.7-Inch (3GB, 32GB ROM), Android 6.0.1, 16MP + 16MP Smartphone-Gold Sand","Samsung Galaxy A7 (2017) 5.7-Inch (3GB, 32GB ROM), Android 6.0.1, 16MP + 16MP Smartphone-Gold Sand",,4000,Phones and Tablets,blackfriday,9
11/15/2018,3903024,"Tecno T350 1.77-Inch (4MB, 4MB ROM), Dual Sim, 0.3MP Feature Phone-Black","Tecno T350 1.77-Inch (4MB, 4MB ROM), Dual Sim, 0.3MP Feature Phone-Black",,4000,Phones and Tablets,blackfriday,81
11/15/2018,3903030,"Partner PS2 5.5-Inch (3GB, 16GB ROM), Android 5.1, 20MP + 13MP Smartphone - Pink","Partner PS2 5.5-Inch (3GB, 16GB ROM), Android 5.1, 20MP + 13MP Smartphone - Pink",,4000,Phones and Tablets,blackfriday,7
11/15/2018,3903046,"Nokia 3310 (2017) 2.4-Inch (512MB, 16MB ROM), Dual Sim, 2MP Feature Phone-Blue","Nokia 3310 (2017) 2.4-Inch (512MB, 16MB ROM), Dual Sim, 2MP Feature Phone-Blue",,4000,Phones and Tablets,blackfriday,8
11/15/2018,3903048,"ZPad 8.0-Inch (1GB, 16GB ROM), Android 5.1, 5MP + 2MP Tablet-Red","ZPad 8.0-Inch (1GB, 16GB ROM), Android 5.1, 5MP + 2MP Tablet-Red",,4000,Phones and Tablets,blackfriday,24
11/15/2018,3903050,"Nokia 3310 (2017) 2.4-Inch (512MB, 16MB ROM), Dual Sim, 2MP Feature Phone-Red","Nokia 3310 (2017) 2.4-Inch (512MB, 16MB ROM), Dual Sim, 2MP Feature Phone-Red",,4000,Phones and Tablets,blackfriday,22
11/15/2018,3903107,Cocktail Blue 75cl Non-Alcohol Single Bottle,Cocktail Blue 75cl Non-Alcohol Single Bottle,,4000,Drinks & Groceries,blackfriday,23
11/15/2018,3903121,Wireless Charger,Wireless Charger,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3903125,"Infinix Note 4 Pro 5.7-Inch (3GB, 32GB ROM), Android 7.0, 13MP + 8MP Smartphone-Blue + X Pen","Infinix Note 4 Pro 5.7-Inch (3GB, 32GB ROM), Android 7.0, 13MP + 8MP Smartphone-Blue + X Pen",,4000,Phones and Tablets,blackfriday,43
11/15/2018,3903130,"Samsung Galaxy Grand Prime Pro 5.0-Inch (1.5GB, 16GB ROM), Android 7.1, 8MP + 5MP Smartphone-Gold","Samsung Galaxy Grand Prime Pro 5.0-Inch (1.5GB, 16GB ROM), Android 7.1, 8MP + 5MP Smartphone-Gold",,4000,Phones and Tablets,blackfriday,41
11/15/2018,3903136,"Samsung S9 5.8-Inch (4GB, 64GB ROM), Android 8.1, 12MP + 8MP Smartphone- Midnight Black","Samsung S9 5.8-Inch (4GB, 64GB ROM), Android 8.1, 12MP + 8MP Smartphone- Midnight Black",,4000,Phones and Tablets,blackfriday,37
11/15/2018,3903139,Infinix Hot 3 Smart Case Cover | Black,Infinix Hot 3 Smart Case Cover | Black,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3903152,HP C2710 Combo Keyboard - White,HP C2710 Combo Keyboard - White,,4000,Computers and Accessories,blackfriday,12
11/15/2018,3903154,HP 650 Ink Cartridge | Black,HP 650 Ink Cartridge | Black,,4000,Electronics,blackfriday,138
11/15/2018,3903158,innjoo one flip cover | Red,innjoo one flip cover | Red,,4000,Electronics,blackfriday,9
11/15/2018,3903159,Innjoo one flip cover | Blue,Innjoo one flip cover | Blue,,4000,Electronics,blackfriday,9
11/15/2018,3903180,Blackberry Wall Charger | Black,Blackberry Wall Charger | Black,,4000,Electronics,blackfriday,16
11/15/2018,3903182,"Carlo Rossi Sweet Red - 75cl, 12% acl. (Single Bottle)","Carlo Rossi Sweet Red - 75cl, 12% acl. (Single Bottle)",,4000,Drinks & Groceries,blackfriday,46
11/15/2018,3903193,XPRO IPHONE 6 CASE PC & PU Leather,XPRO IPHONE 6 CASE PC & PU Leather,,4000,Electronics,blackfriday,40
11/15/2018,3903203,iPhone 6 PLUS GLASS SCREEN PROTECTOR,iPhone 6 PLUS GLASS SCREEN PROTECTOR,,4000,Electronics,blackfriday,37
11/15/2018,3903397,5Watts Solar Panel,5Watts Solar Panel,,4000,Automobile & Industrial,blackfriday,22
11/15/2018,3903425,Huawei Mate 8 Case - Gold,Huawei Mate 8 Case - Gold,,4000,Electronics,blackfriday,8
11/15/2018,3903444,HP Z5000 Bluetooth Mouse,HP Z5000 Bluetooth Mouse,,4000,Electronics,blackfriday,8
11/15/2018,3903857,"Polystar Washing Machine, Top Loader PVWD4.5K","Polystar Washing Machine, Top Loader PVWD4.5K",,4000,Home and Kitchen,blackfriday,17
11/15/2018,3905720,iphone 6 Case,iphone 6 Case,,4000,Phones and Tablets,blackfriday,10
11/15/2018,3906095,"S9 5.8-inch - 4GB, 64GB Rom - Android 8.1, 12MP + 8MP Smartphone - Titanium Grey","S9 5.8-inch - 4GB, 64GB Rom - Android 8.1, 12MP + 8MP Smartphone - Titanium Grey",,4000,Phones and Tablets,blackfriday,9
11/15/2018,3907446,"1 - 2018 - 4.5"" - 1GB - 8GB ROM - Android 8.0 - 5MP + 2MP Smartphone - Blue","2 - 2018 - 4.5"" - 1GB - 8GB ROM - Android 8.0 - 5MP + 2MP Smartphone - Blue",,4000,Phones and Tablets,blackfriday,279
11/15/2018,3907450,5D Glass Screen Protector for Galaxy S9 Plus - Clear,5D Glass Screen Protector for Galaxy S9 Plus - Clear,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3907451,5D Glass Screen Protector for Galaxy S9 - Clear,5D Glass Screen Protector for Galaxy S9 - Clear,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3908096,Full HD Hard Screen Protector For Nokia 6,Full HD Hard Screen Protector For Nokia 7,,4000,Phones and Tablets,blackfriday,7
11/15/2018,3908103,Back Case For Nokia 6 - Black,Back Case For Nokia 6 - Black,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3910384,Hard Screen Protector For Tecno Wx3,Hard Screen Protector For Tecno Wx4,,4000,Phones and Tablets,blackfriday,19
11/15/2018,3910761,Office 365 Personal - 1 Year Subscription,Office 365 Personal - 1 Year Subscription,,4000,Computers and Accessories,blackfriday,16
11/15/2018,3913100,"Samsung Galaxy J7 Pro 5.5-Inch (3GB, 32GB ROM), Android 7.1, 13MP + 13MP Smartphone-Blue-silver","Samsung Galaxy J7 Pro 5.5-Inch (3GB, 32GB ROM), Android 7.1, 13MP + 13MP Smartphone-Blue-silver",,4000,Phones and Tablets,blackfriday,13
11/15/2018,3913135,"Veuve Cliquot Rich Champagne 75cl, 12% alc. (Single Bottle)","Veuve Cliquot Rich Champagne 75cl, 12% alc. (Single Bottle)",,4000,Drinks & Groceries,blackfriday,55
11/15/2018,3913910,"Camon X 6.0-inch - 3GB, 16GB Rom - Android 8.1 Smartphone - Black","Camon X 6.0-inch - 3GB, 16GB Rom - Android 8.1 Smartphone - Black",,4000,Phones and Tablets,blackfriday,40
11/15/2018,3913911,"Camon X 6.0-inch - 3GB, 16GB Rom - Android 8.1 - Gold","Camon X 6.0-inch - 3GB, 16GB Rom - Android 8.1 - Gold",,4000,Phones and Tablets,blackfriday,47
11/15/2018,3913914,"Camon X Pro 6.0-inch - 4GB, 64GB Rom - Android 8.1 Smartphone - Black","Camon X Pro 6.0-inch - 4GB, 64GB Rom - Android 8.1 Smartphone - Black",,4000,Phones and Tablets,blackfriday,41
11/15/2018,3915132,"Galaxy J7 Neo 5.5 Inch - 2gb, 16gb Rom - Android 7.0, 13mp + 5mp Smartphone - Black","Galaxy J7 Neo 5.5 Inch - 2gb, 16gb Rom - Android 7.0, 13mp + 5mp Smartphone - Black",,4000,Phones and Tablets,blackfriday,78
11/15/2018,3915224,Rechargeable Lantern - Qltn-89a,Rechargeable Lantern - Qltn-89a,,4000,Home and Kitchen,blackfriday,8
11/15/2018,3915225,Rechargeable Lantern - Qltn-68c,Rechargeable Lantern - Qltn-68c,,4000,Home and Kitchen,blackfriday,9
11/15/2018,3916170,"F3 Pop1 - 5.5-inch - 1 GB, 8GB Rom - Android 7.0 Smartphone - Champagne Gold","F3 Pop1 - 5.5-inch - 1 GB, 8GB Rom - Android 7.0 Smartphone - Champagne Gold",,4000,Phones and Tablets,blackfriday,17
11/15/2018,3917823,"F3 Pop 1 5.5"" - 1GB, 8GB ROM Android 7.0, 5mp + 5mp Smartphone - Sapphire Blue","F3 Pop 1 5.5"" - 1GB, 8GB ROM Android 7.0, 5mp + 5mp Smartphone - Sapphire Blue",,4000,Phones and Tablets,blackfriday,38
11/15/2018,3920342,"6 - 2018 - 5.5"" - 3GB RAM - 32GB ROM - Android 8.1 - Black","7 - 2018 - 5.5"" - 3GB RAM - 32GB ROM - Android 8.1 - Black",,4000,Phones and Tablets,blackfriday,13
11/15/2018,3921045,IPower 100BL Deep Cycle 100Ah Battery,IPower 100BL Deep Cycle 100Ah Battery,,4000,Automobile & Industrial,blackfriday,7
11/15/2018,3921046,iPower Ascend Off-grid Inverter - 2kva - 24v,iPower Ascend Off-grid Inverter - 2kva - 24v,,4000,Automobile & Industrial,blackfriday,26
11/15/2018,3921048,iPower Matrix Off-grid Inverter - 1kva - 12v,iPower Matrix Off-grid Inverter - 1kva - 12v,,4000,Automobile & Industrial,blackfriday,11
11/15/2018,3922853,"Lenovo Ideapad 110S-11IBR-N3061 Intel Celeron 1.6Ghz (2GB, 32GB) 11.6 Win 10 Laptop - Blue","Lenovo Ideapad 110S-11IBR-N3061 Intel Celeron 1.6Ghz (2GB, 32GB) 11.6 Win 10 Laptop - Blue",,4000,Computers and Accessories,blackfriday,9
11/15/2018,3922918,Ribena Pet 12x500ml (Pieces),Ribena Pet 12x500ml (Pieces),,4000,Drinks & Groceries,blackfriday,241
11/15/2018,3923087,"Hennessy XO 70cl, 40% acl. (Single Bottle)","Hennessy XO 70cl, 40% acl. (Single Bottle)",,4000,Drinks & Groceries,blackfriday,31
11/15/2018,3923297,X900 Wired Mouse - Black,X900 Wired Mouse - Black,,4000,Computers and Accessories,blackfriday,114
11/15/2018,3925475,"T2 HD - 4.3"" - 32GB - 2GB RAM - 1.7ghz Dual Core -13mp - Black","T2 HD - 4.3"" - 32GB - 2GB RAM - 1.7ghz Dual Core -13mp - Black",,4000,Phones and Tablets,blackfriday,17
11/15/2018,3927658,Officejet Pro 6970 All-in-one Colour Inkjet Printer- Black,Officejet Pro 6970 All-in-one Colour Inkjet Printer- Black,,4000,Computers and Accessories,blackfriday,16
11/15/2018,3927660,HP Officejet Pro 6960 All-in-one Printer,HP Officejet Pro 6960 All-in-one Printer,,4000,Computers and Accessories,blackfriday,28
11/15/2018,3928409,"S9+ 6.2""  6gb Ram, 64gb Rom, Android 8.1, (12mp/12mp) + 8mp - Liliac Purple","S9+ 6.2""  6gb Ram, 64gb Rom, Android 8.1, (12mp/12mp) + 8mp - Liliac Purple",,4000,Phones and Tablets,blackfriday,22
11/15/2018,3928411,1.5l Blender With Grinder Nx-3011,1.5l Blender With Grinder Nx-3012,,4000,Home and Kitchen,blackfriday,41
11/15/2018,3928413,"Nx-rf5018 Nexus 18"" Rechargeable Fan","Nx-rf5018 Nexus 18"" Rechargeable Fan",,4000,Home and Kitchen,blackfriday,10
11/15/2018,3928417,Bar Refrigerator Nx-65 50ltrs | Water Wave,Bar Refrigerator Nx-65 50ltrs | Water Wave,,4000,Home and Kitchen,blackfriday,12
11/15/2018,3932023,Finger Ring Holder Case Cover For Samsung Galaxy S9,Finger Ring Holder Case Cover For Samsung Galaxy S10,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3932024,Finger Ring Holder Case Cover For Samsung Galaxy S9 Plus,Finger Ring Holder Case Cover For Samsung Galaxy S9 Plus,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3932192,Rm-512 Wired Music Earphone - Black,Rm-512 Wired Music Earphone - Black,,4000,Phones and Tablets,blackfriday,15
11/15/2018,3933177,Cowboy Cable Lighting - 1.8 M,Cowboy Cable Lighting - 1.8 M,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3933178,Cowboy Cable Lighting - 1.8 M - Blue,Cowboy Cable Lighting - 1.8 M - Blue,,4000,Phones and Tablets,blackfriday,22
11/15/2018,3933179,Portable Speaker - Mini M8,Portable Speaker - Mini M9,,4000,Electronics,blackfriday,10
11/15/2018,3933180,Bluetooth Speaker - Mini M8 - Silver,Bluetooth Speaker - Mini M8 - Silver,,4000,Electronics,blackfriday,8
11/15/2018,3933282,Knuckle Cream,Knuckle Cream,,4000,"Beauty, Health & Personal Care",blackfriday,15
11/15/2018,3933739,Remax Rm 512 Wired Earphone-silver,Remax Rm 512 Wired Earphone-silver,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3933749,Fast8 Car Charger With Cable-silver,Fast8 Car Charger With Cable-silver,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3933750,Fast8 Car Charger With Cable-gold,Fast8 Car Charger With Cable-gold,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3933823,"Rpp-88 10,000mah Power Bank-black","Rpp-88 10,000mah Power Bank-black",,4000,Phones and Tablets,blackfriday,10
11/15/2018,3933824,Rc-094m Kerolla Micro Usb Charge And Sync Cable-white,Rc-094m Kerolla Micro Usb Charge And Sync Cable-white,,4000,Phones and Tablets,blackfriday,23
11/15/2018,3933829,Sporty Wireless Headset Rb -s2-silver,Sporty Wireless Headset Rb -s2-silver,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3933830,Sporty Wireless Headset Rb -s2 -black,Sporty Wireless Headset Rb -s2 -black,,4000,Phones and Tablets,blackfriday,18
11/15/2018,3933831,Cowboy Cable Type C 1.8 M-blue,Cowboy Cable Type C 1.8 M-blue,,4000,Phones and Tablets,blackfriday,22
11/15/2018,3933832,Cowboy Cable Type C 1.8 M-black,Cowboy Cable Type C 1.8 M-black,,4000,Phones and Tablets,blackfriday,25
11/15/2018,3933840,Double Electric Hot Plate Coil +plate Hp-907,Double Electric Hot Plate Coil +plate Hp-908,,4000,Home and Kitchen,blackfriday,7
11/15/2018,3934058,Pavilion 570-p054 Desktop-  Intel® Core I3-7100- 3.90Ghz- 4GB DDR4-1TB HDD-Win 10,Pavilion 570-p054 Desktop-  Intel® Core I3-7100- 3.90Ghz- 4GB DDR4-1TB HDD-Win 11,,4000,Computers and Accessories,blackfriday,17
11/15/2018,3934069,"Zinox Kids Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet - Pink","Zinox Kids Legacy 7.0-inch (1 Gb Ram , 8 Gb Rom), Android 6.0, 2mp + 0.3mp Tablet - Pink",,4000,"Baby, Kids and Toys",blackfriday,8
11/15/2018,3934447,Cowboy Cable Micro 1.8 M - Blue,Cowboy Cable Micro 1.8 M - Blue,,4000,Phones and Tablets,blackfriday,7
11/15/2018,3934448,Cowboy Cable Micro 1.8 M - Black,Cowboy Cable Micro 1.8 M - Black,,4000,Phones and Tablets,blackfriday,24
11/15/2018,3934475,Rb- M11 Portable Fabric Bluetooth Speaker - Blue,Rb- M11 Portable Fabric Bluetooth Speaker - Blue,,4000,Electronics,blackfriday,10
11/15/2018,3935086,18'' Rechargeable Standing Fan Adk2318,18'' Rechargeable Standing Fan Adk2319,,4000,Home and Kitchen,blackfriday,7
11/15/2018,3935094,"1508 5.0"" Android 5.1 - Calx","1509 5.0"" Android 5.1 - Calx",,4000,Phones and Tablets,blackfriday,11
11/15/2018,3935099,Aux Audio Cable 3.5mm L200-red,Aux Audio Cable 3.5mm L200-red,,4000,Phones and Tablets,blackfriday,23
11/15/2018,3935222,Kerolla Lighting Cable - 2M - Rc094m - Black,Kerolla Lighting Cable - 2M - Rc094m - Black,,4000,Phones and Tablets,blackfriday,19
11/15/2018,3935592,"43"" LED Full HD TV - 43m2176 - Black","43"" LED Full HD TV - 43m2176 - Black",,4000,Electronics,blackfriday,7
11/15/2018,3935598,"290g1 Mt G4560- 4gb Ram - 500gb Hdd - Intel Pentium-+ 18.5"" Display-  Freedos 2.0","290g1 Mt G4560- 4gb Ram - 500gb Hdd - Intel Pentium-+ 18.5"" Display-  Freedos 2.1",,4000,Computers and Accessories,blackfriday,19
11/15/2018,3935684,Adapter With 2usb,Adapter With 2usb,,4000,Automobile & Industrial,blackfriday,102
11/15/2018,3935686,4 Way Extension,5 Way Extension,,4000,Automobile & Industrial,blackfriday,26
11/15/2018,3935949,4 Way Extension Revo,5 Way Extension Revo,,4000,Automobile & Industrial,blackfriday,20
11/15/2018,3935954,5 Way Surge Extension,5 Way Surge Extension,,4000,Automobile & Industrial,blackfriday,21
11/15/2018,3935968,6 Way Surge Extension,6 Way Surge Extension,,4000,Automobile & Industrial,blackfriday,19
11/15/2018,3936104,5 Way Extension with Power Switch,6 Way Extension with Power Switch,,4000,Automobile & Industrial,blackfriday,12
11/15/2018,3936994,"S32 5.5"" Dual Front Camera(8+2mp) 16gb Android 7.0 Dual Sim Phone - Black","S32 5.5"" Dual Front Camera(8+2mp) 16gb Android 7.0 Dual Sim Phone - Black",,4000,Phones and Tablets,blackfriday,46
11/15/2018,3936997,4 Way Surge Extension,5 Way Surge Extension,,4000,Automobile & Industrial,blackfriday,24
11/15/2018,3936998,4 Way Extension With Power-switch,5 Way Extension With Power-switch,,4000,Automobile & Industrial,blackfriday,22
11/15/2018,3939877,8110 4G - Black,8111 4G - Black,,4000,Phones and Tablets,blackfriday,43
11/15/2018,3940371,150 2.4-inch Dual Sim Phone - Black,151 2.4-inch Dual Sim Phone - Black,,4000,Phones and Tablets,blackfriday,47
11/15/2018,3940382,Hp Gt52 Yellow Ink Bottle,Hp Gt52 Yellow Ink Bottle,,4000,Computers and Accessories,blackfriday,16
11/15/2018,3940383,Hp Hp Gt52 Magenta Ink Bottle,Hp Hp Gt52 Magenta Ink Bottle,,4000,Computers and Accessories,blackfriday,16
11/15/2018,3940384,Hp Gt52 Cyan Ink Bottle,Hp Gt52 Cyan Ink Bottle,,4000,Computers and Accessories,blackfriday,16
11/15/2018,3940385,Hp Gt51xl 135-ml Black Ink Bottle,Hp Gt51xl 135-ml Black Ink Bottle,,4000,Computers and Accessories,blackfriday,14
11/15/2018,3940582,6 Blue 1a21m9b00va Slim Flip Case,7 Blue 1a21m9b00va Slim Flip Case,,4000,Phones and Tablets,blackfriday,10
11/15/2018,3940998,"Leap book T-100 (TD) - Intel Atom- 2GB RAM- 32GB HDD- 14"" Win 10 - Sleek Red","Leap book T-100 (TD) - Intel Atom- 2GB RAM- 32GB HDD- 14"" Win 10 - Sleek Red",,4000,Computers and Accessories,blackfriday,10
11/15/2018,3941416,"42"" LED Smart TV - K5000","42"" LED Smart TV - K5001",,4000,Electronics,blackfriday,13
11/15/2018,3942352,Hot 6 Pro x608 - 16GB ROM - 2GB RAM - 13MP & 2MP Rear - 5MP - City Blue,Hot 6 Pro x608 - 16GB ROM - 2GB RAM - 13MP & 2MP Rear - 5MP - City Blue,,4000,Phones and Tablets,blackfriday,18
11/15/2018,3942353,"Hot 6 Pro x608 - 6"" IPS LCD Display - 16GB ROM - 2GB RAM - Magic Gold","Hot 6 Pro x608 - 6"" IPS LCD Display - 16GB ROM - 2GB RAM - Magic Gold",,4000,Phones and Tablets,blackfriday,19
11/15/2018,3942354,"Hot 6 Pro x608 - Dual Sim - 4G LTE - 6"" IPS LCD Display - 16GB ROM + 2GB RAM - Black","Hot 6 Pro x608 - Dual Sim - 4G LTE - 6"" IPS LCD Display - 16GB ROM + 2GB RAM - Black",,4000,Phones and Tablets,blackfriday,9
11/15/2018,3942356,Glenmorangie Whisky Signet Extra Matured Single Malt - 70cl - 46% Acl,Glenmorangie Whisky Signet Extra Matured Single Malt - 70cl - 46% Acl,,4000,Drinks & Groceries,blackfriday,10
11/15/2018,3942357,Glenmorangie Highland Single Malt Scotch Whisky,Glenmorangie Highland Single Malt Scotch Whisky,,4000,Drinks & Groceries,blackfriday,15
11/15/2018,3942736,Parter Partner Mobile Ps1 - White/gold; Android 6.0 + Free Pouch,Parter Partner Mobile Ps1 - White/gold; Android 6.0 + Free Pouch,,4000,Phones and Tablets,blackfriday,22
11/15/2018,3942737,Partner Mobile Partner Mobile Ps1 - Grey; Android 6.0 - Free Pouch - 2gb Ram + 16gb Rom,Partner Mobile Partner Mobile Ps1 - Grey; Android 6.0 - Free Pouch - 2gb Ram + 16gb Rom,,4000,Phones and Tablets,blackfriday,23
11/15/2018,3942738,"Partner Mobile Ps2 Black - 3gb Ram + 16gb Rom, 20mp + 13mp","Partner Mobile Ps2 Black - 3gb Ram + 16gb Rom, 20mp + 13mp",,4000,Phones and Tablets,blackfriday,12
11/15/2018,3942743,Partner Mobile Partner Mobile Pf1 - Black,Partner Mobile Partner Mobile Pf1 - Black,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3942744,Partner Mobile Partner Mobile Pf1 - Blue,Partner Mobile Partner Mobile Pf1 - Blue,,4000,Phones and Tablets,blackfriday,23
11/15/2018,3942766,Notebook - 15-ra002nia- Intel Celeron- 4gb Ram- 500gb Hdd- Windows 10,Notebook - 15-ra002nia- Intel Celeron- 4gb Ram- 500gb Hdd- Windows 11,,4000,Computers and Accessories,blackfriday,108
11/15/2018,3942825,2 In 1 8 Pin Micro USB Magnetic Cable - 1m,3 In 1 8 Pin Micro USB Magnetic Cable - 1m,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3942827,Type C Cable - White,Type C Cable - White,,4000,Phones and Tablets,blackfriday,18
11/15/2018,3942828,Type C Cable,Type C Cable,,4000,Phones and Tablets,blackfriday,14
11/15/2018,3942829,Micro USB Cable - Gold,Micro USB Cable - Gold,,4000,Phones and Tablets,blackfriday,20
11/15/2018,3942833,Full Speed Micro USB Cable - 1 Meter,Full Speed Micro USB Cable - 1 Meter,,4000,Phones and Tablets,blackfriday,7
11/15/2018,3942839,3in1 USB C Cable,3in1 USB C Cable,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3942858,Full Speed Micro-USB Cable - 1m,Full Speed Micro-USB Cable - 1m,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3942859,RB-T8 Bluetooth Headset,RB-T8 Bluetooth Headset,,4000,Phones and Tablets,blackfriday,7
11/15/2018,3942861,Earphone - Rm-303,Earphone - Rm-304,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3942871,Earphone Rm-502 - Black,Earphone Rm-502 - Black,,4000,Phones and Tablets,blackfriday,7
11/15/2018,3942883,Dot Serieso Power Bank 10000mah Rpp - White,Dot Serieso Power Bank 10000mah Rpp - White,,4000,Phones and Tablets,blackfriday,25
11/15/2018,3943096,16'' Rechargeable Mist Fan,16'' Rechargeable Mist Fan,,4000,Home and Kitchen,blackfriday,11
11/15/2018,3944094,Stretch Mark Removal Derma Roller With Free Cream,Stretch Mark Removal Derma Roller With Free Cream,,4000,"Beauty, Health & Personal Care",blackfriday,9
11/15/2018,3945074,American Honey 75cl + Free American Honey 35cl,American Honey 75cl + Free American Honey 35cl,,4000,Drinks & Groceries,blackfriday,42
11/15/2018,3945353,Extension Box,Extension Box,,4000,Electronics,blackfriday,14
11/15/2018,3945354,Rechargeable Energy Saving LED Bulb,Rechargeable Energy Saving LED Bulb,,4000,Home and Kitchen,blackfriday,20
11/15/2018,3945355,Rechargeable Emergency Lamp,Rechargeable Emergency Lamp,,4000,Home and Kitchen,blackfriday,20
11/15/2018,3945772,Tempered Glass Protector for Samsung S8,Tempered Glass Protector for Samsung S9,,4000,Phones and Tablets,blackfriday,53
11/15/2018,3945773,Budi Type C Cable - White,Budi Type C Cable - White,,4000,Phones and Tablets,blackfriday,21
11/15/2018,3945776,Budi Type-C Cable - White,Budi Type-C Cable - White,,4000,Phones and Tablets,blackfriday,41
11/15/2018,3945777,Budi Noodle Cable - White,Budi Noodle Cable - White,,4000,Phones and Tablets,blackfriday,28
11/15/2018,3945778,Clear View Cover for Samsung S9 - Black,Clear View Cover for Samsung S9 - Black,,4000,Phones and Tablets,blackfriday,9
11/15/2018,3945780,Type C Car Charger,Type C Car Charger,,4000,Phones and Tablets,blackfriday,38
11/15/2018,3945782,Type C Charger - White,Type C Charger - White,,4000,Phones and Tablets,blackfriday,19
11/15/2018,3945785,U Flex Headphones - Black,U Flex Headphones - Black,,4000,Phones and Tablets,blackfriday,10
11/15/2018,3945790,32GB MicroSDHC Memory Card Class 4 With SD Adapter,32GB MicroSDHC Memory Card Class 4 With SD Adapter,,4000,Phones and Tablets,blackfriday,47
11/15/2018,3945792,Caesar 3D Tempered Glass Screen Protector Full Coveraged With Frame For iPhone 8 Plus,Caesar 3D Tempered Glass Screen Protector Full Coveraged With Frame For iPhone 8 Plus,,4000,Phones and Tablets,blackfriday,28
11/15/2018,3945797,Perfect Tempered Glass For iPhone7 /8 Plus,Perfect Tempered Glass For iPhone7 /8 Plus,,4000,Phones and Tablets,blackfriday,8
11/15/2018,3945802,16GB Memory Card,16GB Memory Card,,4000,Phones and Tablets,blackfriday,108
11/15/2018,3945803,8GB Memory Card,8GB Memory Card,,4000,Phones and Tablets,blackfriday,49
11/15/2018,3945804,Smart Power Car Charger,Smart Power Car Charger,,4000,Phones and Tablets,blackfriday,13
11/15/2018,3945805,22000mah Power Pack,22000mah Power Pack,,4000,Phones and Tablets,blackfriday,16
11/15/2018,3945806,Earphones - White,Earphones - White,,4000,Phones and Tablets,blackfriday,80
11/15/2018,3945810,2m Lightning Flat Cable - White,2m Lightning Flat Cable - White,,4000,Phones and Tablets,blackfriday,80
11/15/2018,3945811,Main Charger,Main Charger,,4000,Phones and Tablets,blackfriday,139
11/15/2018,3945813,Back Case For iPhone 7 Plus,Back Case For iPhone 7 Plus,,4000,Phones and Tablets,blackfriday,10
11/15/2018,3945815,3 Ports USB Car Charger,4 Ports USB Car Charger,,4000,Phones and Tablets,blackfriday,48
11/15/2018,3945818,1m Lightning To USB Cable - White,1m Lightning To USB Cable - White,,4000,Phones and Tablets,blackfriday,19
11/15/2018,3945819,Back Case For iPhone X - Glass,Back Case For iPhone X - Glass,,4000,Phones and Tablets,blackfriday,17
11/15/2018,3945821,Tempered Glass Screen Protector for iPhone 7,Tempered Glass Screen Protector for iPhone 8,,4000,Phones and Tablets,blackfriday,17
11/15/2018,3945823,Powerbank - 10000mAh - Black - Cell - Li Polymer,Powerbank - 10000mAh - Black - Cell - Li Polymer,,4000,Phones and Tablets,blackfriday,69
11/15/2018,3945824,Powerbank - 10000 mAh - Blue -  Li Polymer,Powerbank - 10000 mAh - Blue -  Li Polymer,,4000,Phones and Tablets,blackfriday,28
11/15/2018,3945828,Car Charger - White,Car Charger - White,,4000,Phones and Tablets,blackfriday,76
11/15/2018,3945832,24 Watt Car Charger - White,25 Watt Car Charger - White,,4000,Phones and Tablets,blackfriday,39
